mode,date,TZname_on,TZcode_on,TZname_off,TZcode_off,count
train,20201121,Penrith Station Car Park,4977,Werrington Station_South_Uni of Western Sydney,4953,113
train,20201121,Penshurst Station_South,2627,Bondi Junction Station,517,55
train,20201121,Penshurst Station_South,2627,Central Station,146,146
train,20201121,Penshurst Station_South,2627,Mascot Station,411,39
train,20201121,Penshurst Station_South,2627,Rockdale Station,2766,56
train,20201121,Penshurst Station_South,2627,Sydney CBD_Sydney Town Hall,103,205
train,20201121,Penshurst Station_South,2627,Sydney CBD_Wynyard Station_George St,57,53
train,20201121,Penshurst Station_South,2627,Westfield_Hurstville,2606,206
train,20201121,Penshurst Station_South,2627,Westfield_Miranda Station_North,2936,70
train,20201121,Petersham Station_South,321,Ashfield Station_North,902,62
train,20201121,Petersham Station_South,321,Burwood Station_South,896,43
train,20201121,Petersham Station_South,321,Central Station,146,153
train,20201121,Petersham Station_South,321,Granville Station_South,1224,50
train,20201121,Petersham Station_South,321,Newtown Station_South,249,164
train,20201121,Petersham Station_South,321,Redfern Station,215,64
train,20201121,Petersham Station_South,321,Strathfield Station_North,969,63
train,20201121,Petersham Station_South,321,Sydney CBD_Sydney Town Hall,103,172
train,20201121,Petersham Station_South,321,Sydney CBD_Wynyard Station_George St,57,87
train,20201121,Punchbowl Station,2543,Bankstown Square,2305,150
train,20201121,Punchbowl Station,2543,Campsie_Anzac Square,2508,90
train,20201121,Punchbowl Station,2543,Central Station,146,74
train,20201121,Punchbowl Station,2543,Granville Station_South,1224,54
train,20201121,Punchbowl Station,2543,Lakemba Station_South,2535,72
train,20201121,Punchbowl Station,2543,St James Station,107,54
train,20201121,Punchbowl Station,2543,Sydney CBD_Circular Quay Station-Wharves,26,45
train,20201121,Punchbowl Station,2543,Sydney CBD_Sydney Town Hall,103,62
train,20201121,Punchbowl Station,2543,Sydney CBD_Wynyard Station_George St,57,36
train,20201121,Pymble Station_East,1721,Central Station,146,48
train,20201121,Pymble Station_East,1721,Chatswood Station_West,1806,181
train,20201121,Pymble Station_East,1721,Sydney CBD_Sydney Town Hall,103,66
train,20201121,Pymble Station_East,1721,Sydney CBD_Wynyard Station_George St,57,66
train,20201121,Pymble Station_East,1721,Westfield Hornsby_Hornsby Station_East,1627,48
train,20201121,Redfern Station,215,,,140
train,20201121,Redfern Station,215,Ashfield Station_North,902,171
train,20201121,Redfern Station,215,Auburn Station_South,1309,165
train,20201121,Redfern Station,215,Bankstown Square,2305,48
train,20201121,Redfern Station,215,Bondi Junction Station,517,307
train,20201121,Redfern Station,215,Burwood Station_South,896,242
train,20201121,Redfern Station,215,Cabramatta Station_East,3418,43
train,20201121,Redfern Station,215,Campsie_Anzac Square,2508,110
train,20201121,Redfern Station,215,Canterbury Station_North,897,37
train,20201121,Redfern Station,215,Central Station,146,460
train,20201121,Redfern Station,215,Chatswood Station_West,1806,124
train,20201121,Redfern Station,215,Eastwood Station,1506,55
train,20201121,Redfern Station,215,Edgecliff Station,539,89
train,20201121,Redfern Station,215,Epping Station_East,1406,46
train,20201121,Redfern Station,215,Erskineville Station_West,255,51
train,20201121,Redfern Station,215,Fairfield Station_West,3456,38
train,20201121,Redfern Station,215,Flemington Markets_Flemington Station,961,75
train,20201121,Redfern Station,215,Granville Station_South,1224,445
train,20201121,Redfern Station,215,Kingsgate Shopping Centre,171,282
train,20201121,Redfern Station,215,Kogarah Station_East,2736,90
train,20201121,Redfern Station,215,Lewisham Station_South,939,46
train,20201121,Redfern Station,215,Lidcombe_Joseph St and James St,1341,123
train,20201121,Redfern Station,215,Marrickville Station_South,310,72
train,20201121,Redfern Station,215,Martin Place Station,77,56
train,20201121,Redfern Station,215,Meadowbank Station_East,1589,47
train,20201121,Redfern Station,215,Merrylands Station_West,1277,43
train,20201121,Redfern Station,215,Milsons Point Station_West and Ferry Wharf,1960,52
train,20201121,Redfern Station,215,Newtown Station_South,249,246
train,20201121,Redfern Station,215,North Sydney Station,1957,74
train,20201121,Redfern Station,215,Petersham Station_South,321,59
train,20201121,Redfern Station,215,Redfern Station,215,197
train,20201121,Redfern Station,215,Rhodes Station_West,668,91
train,20201121,Redfern Station,215,Rockdale Station,2766,131
train,20201121,Redfern Station,215,Stanmore Station_South,320,62
train,20201121,Redfern Station,215,St James Station,107,143
train,20201121,Redfern Station,215,St Leonards,1844,53
train,20201121,Redfern Station,215,St Peters Station_South,328,52
train,20201121,Redfern Station,215,Strathfield Station_North,969,253
train,20201121,Redfern Station,215,Summer Hill Station_South,953,49
train,20201121,Redfern Station,215,Sutherland Station_West,2850,46
train,20201121,Redfern Station,215,Sydenham Station_East,331,80
train,20201121,Redfern Station,215,Sydney CBD_Circular Quay Station-Wharves,26,226
train,20201121,Redfern Station,215,Sydney CBD_Sydney Town Hall,103,853
train,20201121,Redfern Station,215,Sydney CBD_Wynyard Station_George St,57,304
train,20201121,Redfern Station,215,Westfield_Hurstville,2606,191
train,20201121,Redfern Station,215,Wolli Creek Station,2702,119
train,20201121,Regents Park Station,1347,Bankstown Square,2305,47
train,20201121,Revesby Station_South,2384,,,41
train,20201121,Revesby Station_South,2384,Bondi Junction Station,517,46
train,20201121,Revesby Station_South,2384,Central Station,146,276
train,20201121,Revesby Station_South,2384,Mascot Station,411,52
train,20201121,Revesby Station_South,2384,Padstow Station_South,2360,47
train,20201121,Revesby Station_South,2384,Revesby Station_South,2384,42
train,20201121,Revesby Station_South,2384,Riverwood Station,2648,39
train,20201121,Revesby Station_South,2384,St James Station,107,237
train,20201121,Revesby Station_South,2384,Sydney CBD_Circular Quay Station-Wharves,26,158
train,20201121,Revesby Station_South,2384,Sydney CBD_Sydney Town Hall,103,171
train,20201121,Revesby Station_South,2384,Sydney CBD_Wynyard Station_George St,57,84
train,20201121,Revesby Station_South,2384,Westfield_Hurstville,2606,37
train,20201121,Rhodes Station_West,668,,,65
train,20201121,Rhodes Station_West,668,Auburn Station_South,1309,62
train,20201121,Rhodes Station_West,668,Bondi Junction Station,517,56
train,20201121,Rhodes Station_West,668,Burwood Station_South,896,308
train,20201121,Rhodes Station_West,668,Central Station,146,479
train,20201121,Rhodes Station_West,668,Chatswood Station_West,1806,102
train,20201121,Rhodes Station_West,668,Eastwood Station,1506,185
train,20201121,Rhodes Station_West,668,Epping Station_East,1406,95
train,20201121,Rhodes Station_West,668,Granville Station_South,1224,116
train,20201121,Rhodes Station_West,668,Lidcombe_Joseph St and James St,1341,45
train,20201121,Rhodes Station_West,668,Macquarie Centre,1539,69
train,20201121,Rhodes Station_West,668,Meadowbank Station_East,1589,73
train,20201121,Rhodes Station_West,668,North Strathfield Station_West,719,43
train,20201121,Rhodes Station_West,668,Redfern Station,215,110
train,20201121,Rhodes Station_West,668,Rhodes Station_West,668,65
train,20201121,Rhodes Station_West,668,Strathfield Station_North,969,267
train,20201121,Rhodes Station_West,668,Sydney CBD_Circular Quay Station-Wharves,26,47
train,20201121,Rhodes Station_West,668,Sydney CBD_Sydney Town Hall,103,549
train,20201121,Rhodes Station_West,668,Sydney CBD_Wynyard Station_George St,57,152
train,20201121,Rhodes Station_West,668,Westfield Hornsby_Hornsby Station_East,1627,80
train,20201121,Rhodes Station_West,668,West Ryde Station_West,1583,108
train,20201121,Riverwood Station,2648,Beaconsfield Industrial Area_Green Square Station,264,39
train,20201121,Riverwood Station,2648,Bondi Junction Station,517,37
train,20201121,Riverwood Station,2648,Central Station,146,213
train,20201121,Riverwood Station,2648,Mascot Station,411,48
train,20201121,Riverwood Station,2648,Padstow Station_South,2360,42
train,20201121,Riverwood Station,2648,Revesby Station_South,2384,42
train,20201121,Riverwood Station,2648,St James Station,107,128
train,20201121,Riverwood Station,2648,Sydney CBD_Circular Quay Station-Wharves,26,98
train,20201121,Riverwood Station,2648,Sydney CBD_Sydney Town Hall,103,86
train,20201121,Riverwood Station,2648,Sydney CBD_Wynyard Station_George St,57,48
train,20201121,Riverwood Station,2648,Wolli Creek Station,2702,36
train,20201121,Rockdale Station,2766,,,60
train,20201121,Rockdale Station,2766,Arncliffe_Wollongong Rd and Kelsey St,2705,39
train,20201121,Rockdale Station,2766,Auburn Station_South,1309,56
train,20201121,Rockdale Station,2766,Beaconsfield Industrial Area_Green Square Station,264,56
train,20201121,Rockdale Station,2766,Bondi Junction Station,517,258
train,20201121,Rockdale Station,2766,Burwood Station_South,896,45
train,20201121,Rockdale Station,2766,Central Station,146,519
train,20201121,Rockdale Station,2766,Chatswood Station_West,1806,62
train,20201121,Rockdale Station,2766,Cronulla Station and Ferry Wharf,2919,54
train,20201121,Rockdale Station,2766,Edgecliff Station,539,71
train,20201121,Rockdale Station,2766,Granville Station_South,1224,106
train,20201121,Rockdale Station,2766,Kingsgate Shopping Centre,171,97
train,20201121,Rockdale Station,2766,Kogarah Station_East,2736,220
train,20201121,Rockdale Station,2766,Martin Place Station,77,99
train,20201121,Rockdale Station,2766,Mascot Station,411,59
train,20201121,Rockdale Station,2766,Newtown Station_South,249,35
train,20201121,Rockdale Station,2766,North Sydney Station,1957,46
train,20201121,Rockdale Station,2766,Penshurst Station_South,2627,48
train,20201121,Rockdale Station,2766,Redfern Station,215,103
train,20201121,Rockdale Station,2766,Rockdale Station,2766,146
train,20201121,Rockdale Station,2766,Strathfield Station_North,969,51
train,20201121,Rockdale Station,2766,Sutherland Station_West,2850,45
train,20201121,Rockdale Station,2766,Sydenham Station_East,331,101
train,20201121,Rockdale Station,2766,Sydney CBD_Circular Quay Station-Wharves,26,74
train,20201121,Rockdale Station,2766,Sydney CBD_Sydney Town Hall,103,849
train,20201121,Rockdale Station,2766,Sydney CBD_Wynyard Station_George St,57,175
train,20201121,Rockdale Station,2766,Westfield_Hurstville,2606,617
train,20201121,Rockdale Station,2766,Westfield_Miranda Station_North,2936,80
train,20201121,Rockdale Station,2766,Wolli Creek Station,2702,139
train,20201121,Roseville Station_East,1714,Central Station,146,65
train,20201121,Roseville Station_East,1714,Chatswood Station_West,1806,252
train,20201121,Roseville Station_East,1714,Sydney CBD_Sydney Town Hall,103,121
train,20201121,Roseville Station_East,1714,Sydney CBD_Wynyard Station_George St,57,105
train,20201121,Rouse Hill_Tallawong Rd and Macquarie Rd,3948,Castle Towers,4533,202
train,20201121,Rouse Hill_Tallawong Rd and Macquarie Rd,3948,Central Station,146,107
train,20201121,Rouse Hill_Tallawong Rd and Macquarie Rd,3948,Chatswood Station_West,1806,201
train,20201121,Rouse Hill_Tallawong Rd and Macquarie Rd,3948,Eden Park Shopping Centre,1548,36
train,20201121,Rouse Hill_Tallawong Rd and Macquarie Rd,3948,Epping Station_East,1406,48
train,20201121,Rouse Hill_Tallawong Rd and Macquarie Rd,3948,Macquarie Centre,1539,100
train,20201121,Rouse Hill_Tallawong Rd and Macquarie Rd,3948,Rouse Hill_Tallawong Rd and Macquarie Rd,3948,97
train,20201121,Rouse Hill_Tallawong Rd and Macquarie Rd,3948,Rouse Hill Town Centre,4444,47
train,20201121,Rouse Hill_Tallawong Rd and Macquarie Rd,3948,Sydney CBD_Sydney Town Hall,103,144
train,20201121,Rouse Hill_Tallawong Rd and Macquarie Rd,3948,Sydney CBD_Wynyard Station_George St,57,119
train,20201121,Rouse Hill Town Centre,4444,Baulkham Hills_Norwest Bvd and Columbia Av,4515,66
train,20201121,Rouse Hill Town Centre,4444,Bella Vista_Commercial Area,4516,92
train,20201121,Rouse Hill Town Centre,4444,Castle Hill Showground,4543,51
train,20201121,Rouse Hill Town Centre,4444,Castle Towers,4533,295
train,20201121,Rouse Hill Town Centre,4444,Central Station,146,84
train,20201121,Rouse Hill Town Centre,4444,Chatswood Station_West,1806,149
train,20201121,Rouse Hill Town Centre,4444,Epping Station_East,1406,75
train,20201121,Rouse Hill Town Centre,4444,Kellyville_Riley T-Way,4559,60
train,20201121,Rouse Hill Town Centre,4444,Macquarie Centre,1539,63
train,20201121,Rouse Hill Town Centre,4444,Rouse Hill_Tallawong Rd and Macquarie Rd,3948,58
train,20201121,Rouse Hill Town Centre,4444,Rouse Hill Town Centre,4444,81
train,20201121,Rouse Hill Town Centre,4444,Strathfield Station_North,969,39
train,20201121,Rouse Hill Town Centre,4444,Sydney CBD_Sydney Town Hall,103,95
train,20201121,Rouse Hill Town Centre,4444,Sydney CBD_Wynyard Station_George St,57,73
train,20201121,Sefton Station_South,1207,Bankstown Square,2305,51
train,20201121,Springwood Station_South,4644,Penrith Station Car Park,4977,164
train,20201121,Stanmore Station_South,320,Bondi Junction Station,517,36
train,20201121,Stanmore Station_South,320,Burwood Station_South,896,40
train,20201121,Stanmore Station_South,320,Central Station,146,124
train,20201121,Stanmore Station_South,320,Newtown Station_South,249,120
train,20201121,Stanmore Station_South,320,Redfern Station,215,62
train,20201121,Stanmore Station_South,320,Strathfield Station_North,969,37
train,20201121,Stanmore Station_South,320,Summer Hill Station_South,953,39
train,20201121,Stanmore Station_South,320,Sydney CBD_Sydney Town Hall,103,201
train,20201121,Stanmore Station_South,320,Sydney CBD_Wynyard Station_George St,57,109
train,20201121,,,St James Station,107,45
train,20201121,St James Station,107,,,77
train,20201121,St James Station,107,Ashfield Station_North,902,59
train,20201121,St James Station,107,Bankstown Square,2305,53
train,20201121,St James Station,107,Beverly Hills Station_North,2620,39
train,20201121,St James Station,107,Bexley North Station,2729,39
train,20201121,St James Station,107,Burwood Station_South,896,48
train,20201121,St James Station,107,Campbelltown Station_North,3213,79
train,20201121,St James Station,107,Campsie_Anzac Square,2508,70
train,20201121,St James Station,107,Central Station,146,426
train,20201121,St James Station,107,Dulwich Hill Station_South,946,35
train,20201121,St James Station,107,Erskineville Station_West,255,65
train,20201121,St James Station,107,Glenfield Station_North,3277,91
train,20201121,St James Station,107,Granville Station_South,1224,72
train,20201121,St James Station,107,Holsworthy Army Base,3830,70
train,20201121,St James Station,107,Kingsgrove Station_South,2731,37
train,20201121,St James Station,107,Lakemba Station_South,2535,35
train,20201121,St James Station,107,Marrickville Station_South,310,54
train,20201121,St James Station,107,Mascot Station,411,61
train,20201121,St James Station,107,Minto Industrial Area_Northern End_Minto Station,3289,43
train,20201121,St James Station,107,Narwee Station,2621,41
train,20201121,St James Station,107,Newtown Station_South,249,51
train,20201121,St James Station,107,Padstow Station_South,2360,63
train,20201121,St James Station,107,Punchbowl Station,2543,40
train,20201121,St James Station,107,Redfern Station,215,107
train,20201121,St James Station,107,Revesby Station_South,2384,112
train,20201121,St James Station,107,Riverwood Station,2648,59
train,20201121,St James Station,107,St James Station,107,287
train,20201121,St James Station,107,St Peters Station_South,328,67
train,20201121,St James Station,107,Strathfield Station_North,969,54
train,20201121,St James Station,107,Sydney CBD_Circular Quay Station-Wharves,26,349
train,20201121,St James Station,107,Sydney CBD_Sydney Town Hall,103,82
train,20201121,St James Station,107,Sydney CBD_Wynyard Station_George St,57,125
train,20201121,St James Station,107,Westfield_Hurstville,2606,43
train,20201121,St James Station,107,Wolli Creek Station,2702,99
train,20201121,St Leonards,1844,,,66
train,20201121,St Leonards,1844,Artarmon Station_East,1808,118
train,20201121,St Leonards,1844,Auburn Station_South,1309,38
train,20201121,St Leonards,1844,Bondi Junction Station,517,69
train,20201121,St Leonards,1844,Burwood Station_South,896,36
train,20201121,St Leonards,1844,Central Station,146,317
train,20201121,St Leonards,1844,Chatswood Station_West,1806,862
train,20201121,St Leonards,1844,Epping Station_East,1406,60
train,20201121,St Leonards,1844,Gordon Station_East,1703,64
train,20201121,St Leonards,1844,Granville Station_South,1224,114
train,20201121,St Leonards,1844,Kingsgate Shopping Centre,171,42
train,20201121,St Leonards,1844,Lindfield Station_West,1713,52
train,20201121,St Leonards,1844,Macquarie Centre,1539,110
train,20201121,St Leonards,1844,Milsons Point Station_West and Ferry Wharf,1960,119
train,20201121,St Leonards,1844,Newtown Station_South,249,53
train,20201121,St Leonards,1844,North Sydney Station,1957,89
train,20201121,St Leonards,1844,Redfern Station,215,63
train,20201121,St Leonards,1844,Roseville Station_East,1714,40
train,20201121,St Leonards,1844,St Leonards,1844,122
train,20201121,St Leonards,1844,Strathfield Station_North,969,88
train,20201121,St Leonards,1844,Sydney CBD_Sydney Town Hall,103,510
train,20201121,St Leonards,1844,Sydney CBD_Wynyard Station_George St,57,281
train,20201121,St Leonards,1844,Waitara Station_South,1634,54
train,20201121,St Leonards,1844,Waverton Station,1919,41
train,20201121,St Leonards,1844,Westfield Hornsby_Hornsby Station_East,1627,112
train,20201121,St Leonards,1844,Wollstonecraft Station,1916,41
train,20201121,St Marys Station_South_East,5011,,,48
train,20201121,St Marys Station_South_East,5011,Kingswood Station_South,4951,131
train,20201121,St Marys Station_South_East,5011,Penrith Station Car Park,4977,406
train,20201121,St Marys Station_South_East,5011,St Marys Station_South_East,5011,152
train,20201121,St Marys Station_South_East,5011,Werrington Station_South_Uni of Western Sydney,4953,97
train,20201121,St Peters Station_South,328,Bondi Junction Station,517,66
train,20201121,St Peters Station_South,328,Campsie_Anzac Square,2508,37
train,20201121,St Peters Station_South,328,Central Station,146,206
train,20201121,St Peters Station_South,328,Kingsgate Shopping Centre,171,80
train,20201121,St Peters Station_South,328,Marrickville Station_South,310,65
train,20201121,St Peters Station_South,328,Redfern Station,215,62
train,20201121,St Peters Station_South,328,St James Station,107,160
train,20201121,St Peters Station_South,328,Sydney CBD_Circular Quay Station-Wharves,26,92
train,20201121,St Peters Station_South,328,Sydney CBD_Sydney Town Hall,103,192
train,20201121,St Peters Station_South,328,Sydney CBD_Wynyard Station_George St,57,94
train,20201121,,,Strathfield Station_North,969,174
train,20201121,Strathfield Station_North,969,,,236
train,20201121,Strathfield Station_North,969,Ashfield Station_North,902,271
train,20201121,Strathfield Station_North,969,Auburn Station_South,1309,414
train,20201121,Strathfield Station_North,969,Bankstown Square,2305,54
train,20201121,Strathfield Station_North,969,Bondi Junction Station,517,229
train,20201121,Strathfield Station_North,969,Burwood Station_South,896,714
train,20201121,Strathfield Station_North,969,Cabramatta Station_East,3418,127
train,20201121,Strathfield Station_North,969,Canley Vale Station_West,3442,50
train,20201121,Strathfield Station_North,969,Castle Towers,4533,71
train,20201121,Strathfield Station_North,969,Central Station,146,1355
train,20201121,Strathfield Station_North,969,Chatswood Station_West,1806,221
train,20201121,Strathfield Station_North,969,Concord West Station_East,718,59
train,20201121,Strathfield Station_North,969,Croydon Station_South,921,45
train,20201121,Strathfield Station_North,969,Eastwood Station,1506,238
train,20201121,Strathfield Station_North,969,Edgecliff Station,539,81
train,20201121,Strathfield Station_North,969,Epping Station_East,1406,266
train,20201121,Strathfield Station_North,969,Fairfield Station_West,3456,91
train,20201121,Strathfield Station_North,969,Flemington Markets_Flemington Station,961,299
train,20201121,Strathfield Station_North,969,Gosford Station_East,5334,100
train,20201121,Strathfield Station_North,969,Granville Station_South,1224,1261
train,20201121,Strathfield Station_North,969,Guildford Station_West,1267,35
train,20201121,Strathfield Station_North,969,Homebush Station_North,963,189
train,20201121,Strathfield Station_North,969,Kingsgate Shopping Centre,171,133
train,20201121,Strathfield Station_North,969,Kogarah Station_East,2736,43
train,20201121,Strathfield Station_North,969,Lewisham Station_South,939,45
train,20201121,Strathfield Station_North,969,Lidcombe_Joseph St and James St,1341,503
train,20201121,Strathfield Station_North,969,Liverpool Station_East,3848,81
train,20201121,Strathfield Station_North,969,Macquarie Centre,1539,139
train,20201121,Strathfield Station_North,969,Meadowbank Station_East,1589,102
train,20201121,Strathfield Station_North,969,Merrylands Station_West,1277,127
train,20201121,Strathfield Station_North,969,Milsons Point Station_West and Ferry Wharf,1960,88
train,20201121,Strathfield Station_North,969,Newtown Station_South,249,207
train,20201121,Strathfield Station_North,969,North Strathfield Station_West,719,69
train,20201121,Strathfield Station_North,969,North Sydney Station,1957,94
train,20201121,Strathfield Station_North,969,Petersham Station_South,321,72
train,20201121,Strathfield Station_North,969,Redfern Station,215,318
train,20201121,Strathfield Station_North,969,Rhodes Station_West,668,261
train,20201121,Strathfield Station_North,969,Rockdale Station,2766,62
train,20201121,Strathfield Station_North,969,St James Station,107,49
train,20201121,Strathfield Station_North,969,St Leonards,1844,93
train,20201121,Strathfield Station_North,969,Strathfield Station_North,969,1640
train,20201121,Strathfield Station_North,969,Summer Hill Station_South,953,70
train,20201121,Strathfield Station_North,969,Sydney CBD_Circular Quay Station-Wharves,26,250
train,20201121,Strathfield Station_North,969,Sydney CBD_Sydney Town Hall,103,1405
train,20201121,Strathfield Station_North,969,Sydney CBD_Wynyard Station_George St,57,643
train,20201121,Strathfield Station_North,969,Westfield Hornsby_Hornsby Station_East,1627,195
train,20201121,Strathfield Station_North,969,Westfield_Hurstville,2606,100
train,20201121,Strathfield Station_North,969,West Ryde Station_West,1583,159
train,20201121,Strathfield Station_North,969,Wolli Creek Station,2702,55
train,20201121,Strathfield Station_North,969,Woy Woy Station,5397,82
train,20201121,Summer Hill Station_South,953,Ashfield Station_North,902,81
train,20201121,Summer Hill Station_South,953,Bondi Junction Station,517,37
train,20201121,Summer Hill Station_South,953,Burwood Station_South,896,87
train,20201121,Summer Hill Station_South,953,Central Station,146,162
train,20201121,Summer Hill Station_South,953,Granville Station_South,1224,54
train,20201121,Summer Hill Station_South,953,Newtown Station_South,249,186
train,20201121,Summer Hill Station_South,953,Petersham Station_South,321,35
train,20201121,Summer Hill Station_South,953,Redfern Station,215,66
train,20201121,Summer Hill Station_South,953,Stanmore Station_South,320,36
train,20201121,Summer Hill Station_South,953,Strathfield Station_North,969,54
train,20201121,Summer Hill Station_South,953,Sydney CBD_Circular Quay Station-Wharves,26,35
train,20201121,Summer Hill Station_South,953,Sydney CBD_Sydney Town Hall,103,219
train,20201121,Summer Hill Station_South,953,Sydney CBD_Wynyard Station_George St,57,100
train,20201121,Sutherland Station_West,2850,,,88
train,20201121,Sutherland Station_West,2850,Bondi Junction Station,517,85
train,20201121,Sutherland Station_West,2850,Caringbah Station,2904,45
train,20201121,Sutherland Station_West,2850,Central Station,146,282
train,20201121,Sutherland Station_West,2850,Cronulla Station and Ferry Wharf,2919,188
train,20201121,Sutherland Station_West,2850,Engadine Station,2807,47
train,20201121,Sutherland Station_West,2850,Gymea Station_South,2928,43
train,20201121,Sutherland Station_West,2850,Kogarah Station_East,2736,53
train,20201121,Sutherland Station_West,2850,Martin Place Station,77,97
train,20201121,Sutherland Station_West,2850,Mortdale Station_West,2614,40
train,20201121,Sutherland Station_West,2850,Newtown Station_South,249,38
train,20201121,Sutherland Station_West,2850,Redfern Station,215,36
train,20201121,Sutherland Station_West,2850,Sutherland Station_West,2850,55
train,20201121,Sutherland Station_West,2850,Sydenham Station_East,331,37
train,20201121,Sutherland Station_West,2850,Sydney CBD_Circular Quay Station-Wharves,26,71
train,20201121,Sutherland Station_West,2850,Sydney CBD_Sydney Town Hall,103,417
train,20201121,Sutherland Station_West,2850,Sydney CBD_Wynyard Station_George St,57,96
train,20201121,Sutherland Station_West,2850,Westfield_Hurstville,2606,230
train,20201121,Sutherland Station_West,2850,Westfield_Miranda Station_North,2936,185
train,20201121,Sydenham Station_East,331,,,50
train,20201121,Sydenham Station_East,331,Bankstown Square,2305,43
train,20201121,Sydenham Station_East,331,Bondi Junction Station,517,149
train,20201121,Sydenham Station_East,331,Campsie_Anzac Square,2508,77
train,20201121,Sydenham Station_East,331,Central Station,146,290
train,20201121,Sydenham Station_East,331,Granville Station_South,1224,74
train,20201121,Sydenham Station_East,331,Kingsgate Shopping Centre,171,97
train,20201121,Sydenham Station_East,331,Kogarah Station_East,2736,82
train,20201121,Sydenham Station_East,331,Martin Place Station,77,57
train,20201121,Sydenham Station_East,331,Redfern Station,215,72
train,20201121,Sydenham Station_East,331,Rockdale Station,2766,111
train,20201121,Sydenham Station_East,331,St James Station,107,48
train,20201121,Sydenham Station_East,331,Sydenham Station_East,331,62
train,20201121,Sydenham Station_East,331,Sydney CBD_Circular Quay Station-Wharves,26,72
train,20201121,Sydenham Station_East,331,Sydney CBD_Sydney Town Hall,103,375
train,20201121,Sydenham Station_East,331,Sydney CBD_Wynyard Station_George St,57,66
train,20201121,Sydenham Station_East,331,Westfield_Hurstville,2606,120
train,20201121,Sydenham Station_East,331,Wolli Creek Station,2702,77
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,,,267
train,20201121,,,Sydney CBD_Circular Quay Station-Wharves,26,55
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Ashfield Station_North,902,185
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Auburn Station_South,1309,146
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Bankstown Square,2305,102
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Beverly Hills Station_North,2620,49
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Bondi Junction Station,517,84
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Burwood Station_South,896,177
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Cabramatta Station_East,3418,156
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Campbelltown Station_North,3213,125
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Campsie_Anzac Square,2508,174
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Canterbury Station_North,897,41
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Central Station,146,913
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Chatswood Station_West,1806,111
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Croydon Station_South,921,43
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Dulwich Hill Station_South,946,77
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Eastwood Station,1506,51
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Edmonson Park,3865,42
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Epping Station_East,1406,90
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Erskineville Station_West,255,140
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Fairfield Station_West,3456,120
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Flemington Markets_Flemington Station,961,39
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Glenfield Station_North,3277,92
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Granville Station_South,1224,511
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Holsworthy Army Base,3830,99
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Homebush Station_North,963,42
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Ingleburn Industrial Estate_North Eastern End_Ingleburn Station,3247,52
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Kingsgate Shopping Centre,171,93
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Kingsgrove Station_South,2731,50
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Kogarah Station_East,2736,108
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Lakemba Station_South,2535,72
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Leumeah,3271,65
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Lidcombe_Joseph St and James St,1341,155
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Liverpool Station_East,3848,179
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Macarthur Station_North,3217,72
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Marrickville Station_South,310,101
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Mascot Station,411,53
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Merrylands Station_West,1277,64
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Milsons Point Station_West and Ferry Wharf,1960,62
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Mortdale Station_West,2614,44
train,20201121,Sydney CBD_Circular Quay Station-Wharves,26,Narwee Station,2621,41
