mode,date,TZname_on,TZcode_on,TZname_off,TZcode_off,count
train,20200825,Milsons Point Station_West and Ferry Wharf,1960,Sydney CBD_Wynyard Station_George St,57,590
train,20200825,Milsons Point Station_West and Ferry Wharf,1960,Westfield_Hurstville,2606,43
train,20200825,Minto Industrial Area_Northern End_Minto Station,3289,,,48
train,20200825,Minto Industrial Area_Northern End_Minto Station,3289,Campbelltown Station_North,3213,116
train,20200825,Minto Industrial Area_Northern End_Minto Station,3289,Central Station,146,156
train,20200825,Minto Industrial Area_Northern End_Minto Station,3289,Glenfield Station_North,3277,37
train,20200825,Minto Industrial Area_Northern End_Minto Station,3289,Ingleburn Industrial Estate_North Eastern End_Ingleburn Station,3247,48
train,20200825,Minto Industrial Area_Northern End_Minto Station,3289,Liverpool Station_East,3848,121
train,20200825,Minto Industrial Area_Northern End_Minto Station,3289,Macarthur Station_North,3217,63
train,20200825,Minto Industrial Area_Northern End_Minto Station,3289,Mascot Station,411,41
train,20200825,Minto Industrial Area_Northern End_Minto Station,3289,Panania Station_North,2370,41
train,20200825,Minto Industrial Area_Northern End_Minto Station,3289,Parramatta Station_North,1055,63
train,20200825,Minto Industrial Area_Northern End_Minto Station,3289,St James Station,107,150
train,20200825,Minto Industrial Area_Northern End_Minto Station,3289,Sydney CBD_Circular Quay Station-Wharves,26,47
train,20200825,Minto Industrial Area_Northern End_Minto Station,3289,Sydney CBD_Sydney Town Hall,103,58
train,20200825,Minto Industrial Area_Northern End_Minto Station,3289,Sydney CBD_Wynyard Station_George St,57,97
train,20200825,Morisset Station,6221,Gosford Station_East,5334,40
train,20200825,Mortdale Station_West,2614,Bondi Junction Station,517,41
train,20200825,Mortdale Station_West,2614,Caringbah Station,2904,36
train,20200825,Mortdale Station_West,2614,Central Station,146,170
train,20200825,Mortdale Station_West,2614,Kingsgate Shopping Centre,171,54
train,20200825,Mortdale Station_West,2614,Kogarah Station_East,2736,87
train,20200825,Mortdale Station_West,2614,Martin Place Station,77,114
train,20200825,Mortdale Station_West,2614,North Sydney Station,1957,44
train,20200825,Mortdale Station_West,2614,Redfern Station,215,50
train,20200825,Mortdale Station_West,2614,Rockdale Station,2766,42
train,20200825,Mortdale Station_West,2614,Sutherland Station_West,2850,62
train,20200825,Mortdale Station_West,2614,Sydenham Station_East,331,41
train,20200825,Mortdale Station_West,2614,Sydney CBD_Sydney Town Hall,103,204
train,20200825,Mortdale Station_West,2614,Sydney CBD_Wynyard Station_George St,57,95
train,20200825,Mortdale Station_West,2614,Westfield_Hurstville,2606,213
train,20200825,Mortdale Station_West,2614,Westfield_Miranda Station_North,2936,51
train,20200825,Mount Colah Station,1605,Westfield Hornsby_Hornsby Station_East,1627,48
train,20200825,Mount Druitt Station_South,4040,,,157
train,20200825,Mount Druitt Station_South,4040,Auburn Station_South,1309,87
train,20200825,Mount Druitt Station_South,4040,Blacktown Station_North,4105,631
train,20200825,Mount Druitt Station_South,4040,Burwood Station_South,896,46
train,20200825,Mount Druitt Station_South,4040,Central Station,146,219
train,20200825,Mount Druitt Station_South,4040,Doonside Station_North,4134,69
train,20200825,Mount Druitt Station_South,4040,Kingswood Station_South,4951,84
train,20200825,Mount Druitt Station_South,4040,Lidcombe_Joseph St and James St,1341,69
train,20200825,Mount Druitt Station_South,4040,Mount Druitt Station_South,4040,51
train,20200825,Mount Druitt Station_South,4040,North Sydney Station,1957,45
train,20200825,Mount Druitt Station_South,4040,Parramatta Station_North,1055,524
train,20200825,Mount Druitt Station_South,4040,Penrith Station Car Park,4977,228
train,20200825,Mount Druitt Station_South,4040,Redfern Station,215,73
train,20200825,Mount Druitt Station_South,4040,Rooty Hill Station_South,4052,58
train,20200825,Mount Druitt Station_South,4040,Seven Hills,4155,110
train,20200825,Mount Druitt Station_South,4040,St Marys Station_South_East,5011,224
train,20200825,Mount Druitt Station_South,4040,Strathfield Station_North,969,84
train,20200825,Mount Druitt Station_South,4040,Sydney CBD_Sydney Town Hall,103,219
train,20200825,Mount Druitt Station_South,4040,Sydney CBD_Wynyard Station_George St,57,180
train,20200825,Mount Druitt Station_South,4040,Westmead Station_South,1007,106
train,20200825,Narwee Station,2621,Central Station,146,132
train,20200825,Narwee Station,2621,Mascot Station,411,46
train,20200825,Narwee Station,2621,Riverwood Station,2648,45
train,20200825,Narwee Station,2621,St James Station,107,155
train,20200825,Narwee Station,2621,Sydney CBD_Circular Quay Station-Wharves,26,40
train,20200825,Narwee Station,2621,Sydney CBD_Sydney Town Hall,103,50
train,20200825,Narwee Station,2621,Sydney CBD_Wynyard Station_George St,57,56
train,20200825,Newtown Station_South,249,,,94
train,20200825,Newtown Station_South,249,Ashfield Station_North,902,226
train,20200825,Newtown Station_South,249,Auburn Station_South,1309,102
train,20200825,Newtown Station_South,249,Bondi Junction Station,517,133
train,20200825,Newtown Station_South,249,Burwood Station_South,896,195
train,20200825,Newtown Station_South,249,Central Station,146,369
train,20200825,Newtown Station_South,249,Chatswood Station_West,1806,50
train,20200825,Newtown Station_South,249,Croydon Station_South,921,46
train,20200825,Newtown Station_South,249,Flemington Markets_Flemington Station,961,46
train,20200825,Newtown Station_South,249,Granville Station_South,1224,57
train,20200825,Newtown Station_South,249,Homebush Station_North,963,41
train,20200825,Newtown Station_South,249,Kingsgate Shopping Centre,171,95
train,20200825,Newtown Station_South,249,Kogarah Station_East,2736,35
train,20200825,Newtown Station_South,249,Lewisham Station_South,939,60
train,20200825,Newtown Station_South,249,Lidcombe_Joseph St and James St,1341,72
train,20200825,Newtown Station_South,249,Liverpool Station_East,3848,38
train,20200825,Newtown Station_South,249,Martin Place Station,77,35
train,20200825,Newtown Station_South,249,Merrylands Station_West,1277,36
train,20200825,Newtown Station_South,249,Newtown Station_South,249,121
train,20200825,Newtown Station_South,249,North Sydney Station,1957,95
train,20200825,Newtown Station_South,249,Parramatta Station_North,1055,96
train,20200825,Newtown Station_South,249,Petersham Station_South,321,87
train,20200825,Newtown Station_South,249,Redfern Station,215,161
train,20200825,Newtown Station_South,249,Stanmore Station_South,320,77
train,20200825,Newtown Station_South,249,St James Station,107,62
train,20200825,Newtown Station_South,249,St Leonards,1844,76
train,20200825,Newtown Station_South,249,Strathfield Station_North,969,176
train,20200825,Newtown Station_South,249,Summer Hill Station_South,953,116
train,20200825,Newtown Station_South,249,Sydney CBD_Circular Quay Station-Wharves,26,126
train,20200825,Newtown Station_South,249,Sydney CBD_Sydney Town Hall,103,620
train,20200825,Newtown Station_South,249,Sydney CBD_Wynyard Station_George St,57,472
train,20200825,Newtown Station_South,249,Westfield_Hurstville,2606,49
train,20200825,Normanhurst Boys High School,1642,,,38
train,20200825,Normanhurst Boys High School,1642,Epping Station_East,1406,73
train,20200825,Normanhurst Boys High School,1642,Macquarie Centre,1539,48
train,20200825,Normanhurst Boys High School,1642,Westfield Hornsby_Hornsby Station_East,1627,90
train,20200825,North Ryde Station_South,1562,Central Station,146,57
train,20200825,North Ryde Station_South,1562,Chatswood Station_West,1806,342
train,20200825,North Ryde Station_South,1562,Eden Park Shopping Centre,1548,48
train,20200825,North Ryde Station_South,1562,Epping Station_East,1406,67
train,20200825,North Ryde Station_South,1562,Macquarie Centre,1539,159
train,20200825,North Ryde Station_South,1562,Rouse Hill_Tallawong Rd and Macquarie Rd,3948,51
train,20200825,North Ryde Station_South,1562,St Leonards,1844,38
train,20200825,North Ryde Station_South,1562,Sydney CBD_Sydney Town Hall,103,63
train,20200825,North Ryde Station_South,1562,Sydney CBD_Wynyard Station_George St,57,47
train,20200825,North Strathfield Station_West,719,Burwood Station_South,896,58
train,20200825,North Strathfield Station_West,719,Central Station,146,139
train,20200825,North Strathfield Station_West,719,Eastwood Station,1506,48
train,20200825,North Strathfield Station_West,719,North Sydney Station,1957,39
train,20200825,North Strathfield Station_West,719,Redfern Station,215,38
train,20200825,North Strathfield Station_West,719,Rhodes Station_West,668,52
train,20200825,North Strathfield Station_West,719,Strathfield Station_North,969,62
train,20200825,North Strathfield Station_West,719,Sydney CBD_Sydney Town Hall,103,138
train,20200825,North Strathfield Station_West,719,Sydney CBD_Wynyard Station_George St,57,116
train,20200825,North Sydney Station,1957,,,268
train,20200825,,,North Sydney Station,1957,39
train,20200825,North Sydney Station,1957,Artarmon Station_East,1808,129
train,20200825,North Sydney Station,1957,Ashfield Station_North,902,116
train,20200825,North Sydney Station,1957,Auburn Station_South,1309,121
train,20200825,North Sydney Station,1957,Bankstown Square,2305,57
train,20200825,North Sydney Station,1957,Beaconsfield Industrial Area_Green Square Station,264,74
train,20200825,North Sydney Station,1957,Blacktown Station_North,4105,87
train,20200825,North Sydney Station,1957,Bondi Junction Station,517,188
train,20200825,North Sydney Station,1957,Burwood Station_South,896,145
train,20200825,North Sydney Station,1957,Campsie_Anzac Square,2508,91
train,20200825,North Sydney Station,1957,Canterbury Station_North,897,40
train,20200825,North Sydney Station,1957,Castle Hill Showground,4543,44
train,20200825,North Sydney Station,1957,Castle Towers,4533,39
train,20200825,North Sydney Station,1957,Central Station,146,546
train,20200825,North Sydney Station,1957,Chatswood Station_West,1806,469
train,20200825,North Sydney Station,1957,Cherrybook_Robert Road Park West,4574,63
train,20200825,North Sydney Station,1957,Eastwood Station,1506,36
train,20200825,North Sydney Station,1957,Eden Park Shopping Centre,1548,41
train,20200825,North Sydney Station,1957,Edgecliff Station,539,52
train,20200825,North Sydney Station,1957,Epping Station_East,1406,147
train,20200825,North Sydney Station,1957,Fairfield Station_West,3456,38
train,20200825,North Sydney Station,1957,Gordon Station_East,1703,163
train,20200825,North Sydney Station,1957,Gosford Station_East,5334,41
train,20200825,North Sydney Station,1957,Granville Station_South,1224,59
train,20200825,North Sydney Station,1957,Kellyville_Riley T-Way,4559,45
train,20200825,North Sydney Station,1957,Killara Station_East,1705,44
train,20200825,North Sydney Station,1957,Kingsgate Shopping Centre,171,97
train,20200825,North Sydney Station,1957,Kogarah Station_East,2736,87
train,20200825,North Sydney Station,1957,Lidcombe_Joseph St and James St,1341,102
train,20200825,North Sydney Station,1957,Lindfield Station_West,1713,94
train,20200825,North Sydney Station,1957,Macquarie Centre,1539,87
train,20200825,North Sydney Station,1957,Marrickville Station_South,310,48
train,20200825,North Sydney Station,1957,Mascot Station,411,103
train,20200825,North Sydney Station,1957,Meadowbank Station_East,1589,51
train,20200825,North Sydney Station,1957,Milsons Point Station_West and Ferry Wharf,1960,105
train,20200825,North Sydney Station,1957,Mortdale Station_West,2614,42
train,20200825,North Sydney Station,1957,Mount Druitt Station_South,4040,38
train,20200825,North Sydney Station,1957,Newtown Station_South,249,116
train,20200825,North Sydney Station,1957,North Strathfield Station_West,719,35
train,20200825,North Sydney Station,1957,North Sydney Station,1957,120
train,20200825,North Sydney Station,1957,Parramatta Station_North,1055,225
train,20200825,North Sydney Station,1957,Penrith Station Car Park,4977,47
train,20200825,North Sydney Station,1957,Pymble Station_East,1721,56
train,20200825,North Sydney Station,1957,Redfern Station,215,162
train,20200825,North Sydney Station,1957,Revesby Station_South,2384,35
train,20200825,North Sydney Station,1957,Rhodes Station_West,668,91
train,20200825,North Sydney Station,1957,Riverwood Station,2648,35
train,20200825,North Sydney Station,1957,Rockdale Station,2766,99
train,20200825,North Sydney Station,1957,Roseville Station_East,1714,84
train,20200825,North Sydney Station,1957,Rouse Hill_Tallawong Rd and Macquarie Rd,3948,80
train,20200825,North Sydney Station,1957,Seven Hills,4155,43
train,20200825,North Sydney Station,1957,Stanmore Station_South,320,48
train,20200825,North Sydney Station,1957,St Leonards,1844,201
train,20200825,North Sydney Station,1957,St Peters Station_South,328,39
train,20200825,North Sydney Station,1957,Strathfield Station_North,969,291
train,20200825,North Sydney Station,1957,Sutherland Station_West,2850,56
train,20200825,North Sydney Station,1957,Sydenham Station_East,331,38
train,20200825,North Sydney Station,1957,Sydney CBD_Sydney Town Hall,103,1082
train,20200825,North Sydney Station,1957,Sydney CBD_Wynyard Station_George St,57,715
train,20200825,North Sydney Station,1957,Turramurra Station_West,1743,88
train,20200825,North Sydney Station,1957,Waitara Station_South,1634,75
train,20200825,North Sydney Station,1957,Waverton Station,1919,71
train,20200825,North Sydney Station,1957,Wentworthville Station_South,1006,41
train,20200825,North Sydney Station,1957,Westfield Hornsby_Hornsby Station_East,1627,174
train,20200825,North Sydney Station,1957,Westfield_Hurstville,2606,232
train,20200825,North Sydney Station,1957,Westmead Station_South,1007,41
train,20200825,North Sydney Station,1957,Wolli Creek Station,2702,63
train,20200825,North Sydney Station,1957,Wollstonecraft Station,1916,102
train,20200825,North Sydney Station,1957,Woy Woy Station,5397,48
train,20200825,North Wollongong Station_East,5641,,,39
train,20200825,North Wollongong Station_East,5641,Central Station,146,52
train,20200825,Oatley Station_West,2616,,,41
train,20200825,Oatley Station_West,2616,Central Station,146,92
train,20200825,Oatley Station_West,2616,Kogarah Station_East,2736,42
train,20200825,Oatley Station_West,2616,Martin Place Station,77,80
train,20200825,Oatley Station_West,2616,Redfern Station,215,38
train,20200825,Oatley Station_West,2616,Sutherland Station_West,2850,45
train,20200825,Oatley Station_West,2616,Sydney CBD_Sydney Town Hall,103,127
train,20200825,Oatley Station_West,2616,Sydney CBD_Wynyard Station_George St,57,35
train,20200825,Oatley Station_West,2616,Westfield_Hurstville,2606,137
train,20200825,Olympic Park Station,1326,Auburn Station_South,1309,49
train,20200825,Olympic Park Station,1326,Central Station,146,48
train,20200825,Olympic Park Station,1326,Lidcombe_Joseph St and James St,1341,82
train,20200825,Olympic Park Station,1326,Parramatta Station_North,1055,42
train,20200825,Olympic Park Station,1326,Sydney CBD_Sydney Town Hall,103,55
train,20200825,Otford Station,5628,Sutherland Station_West,2850,38
train,20200825,Padstow Station_South,2360,,,52
train,20200825,Padstow Station_South,2360,Beaconsfield Industrial Area_Green Square Station,264,49
train,20200825,Padstow Station_South,2360,Central Station,146,186
train,20200825,Padstow Station_South,2360,Kingsgrove Station_South,2731,40
train,20200825,Padstow Station_South,2360,Mascot Station,411,61
train,20200825,Padstow Station_South,2360,Revesby Station_South,2384,61
train,20200825,Padstow Station_South,2360,Riverwood Station,2648,78
train,20200825,Padstow Station_South,2360,St James Station,107,167
train,20200825,Padstow Station_South,2360,Sydney CBD_Circular Quay Station-Wharves,26,60
train,20200825,Padstow Station_South,2360,Sydney CBD_Sydney Town Hall,103,70
train,20200825,Padstow Station_South,2360,Sydney CBD_Wynyard Station_George St,57,127
train,20200825,Panania Station_North,2370,Central Station,146,106
train,20200825,Panania Station_North,2370,Glenfield Station_North,3277,42
train,20200825,Panania Station_North,2370,St James Station,107,96
train,20200825,Panania Station_North,2370,Sydney CBD_Sydney Town Hall,103,36
train,20200825,Panania Station_North,2370,Sydney CBD_Wynyard Station_George St,57,50
train,20200825,Parramatta_High St and Raymond St,1065,,,43
train,20200825,Parramatta_High St and Raymond St,1065,Auburn Station_South,1309,88
train,20200825,Parramatta_High St and Raymond St,1065,Blacktown Station_North,4105,77
train,20200825,Parramatta_High St and Raymond St,1065,Burwood Station_South,896,46
train,20200825,Parramatta_High St and Raymond St,1065,Central Station,146,55
train,20200825,Parramatta_High St and Raymond St,1065,Granville Station_South,1224,37
train,20200825,Parramatta_High St and Raymond St,1065,Liverpool Station_East,3848,59
train,20200825,Parramatta_High St and Raymond St,1065,Parramatta Station_North,1055,145
train,20200825,Parramatta_High St and Raymond St,1065,Strathfield Station_North,969,41
train,20200825,Parramatta_High St and Raymond St,1065,Sydney CBD_Sydney Town Hall,103,56
train,20200825,Parramatta_High St and Raymond St,1065,Sydney CBD_Wynyard Station_George St,57,44
train,20200825,Parramatta Station_North,1055,,,556
train,20200825,,,Parramatta Station_North,1055,88
train,20200825,Parramatta Station_North,1055,Ashfield Station_North,902,210
train,20200825,Parramatta Station_North,1055,Auburn Station_South,1309,979
train,20200825,Parramatta Station_North,1055,Bankstown Square,2305,164
train,20200825,Parramatta Station_North,1055,Beaconsfield Industrial Area_Green Square Station,264,73
train,20200825,Parramatta Station_North,1055,Berala Station,1343,95
train,20200825,Parramatta Station_North,1055,Blacktown Station_North,4105,1287
train,20200825,Parramatta Station_North,1055,Bondi Junction Station,517,177
train,20200825,Parramatta Station_North,1055,Burwood Station_South,896,335
train,20200825,Parramatta Station_North,1055,Cabramatta Station_East,3418,241
train,20200825,Parramatta Station_North,1055,Campbelltown Station_North,3213,87
train,20200825,Parramatta Station_North,1055,Campsie_Anzac Square,2508,82
train,20200825,Parramatta Station_North,1055,Canley Vale Station_West,3442,97
train,20200825,Parramatta Station_North,1055,Central Station,146,1290
train,20200825,Parramatta Station_North,1055,Chatswood Station_West,1806,134
train,20200825,Parramatta Station_North,1055,Clyde Station_North,1222,102
train,20200825,Parramatta Station_North,1055,Croydon Station_South,921,41
train,20200825,Parramatta Station_North,1055,Doonside Station_North,4134,200
train,20200825,Parramatta Station_North,1055,Dundas Station East,1111,36
train,20200825,Parramatta Station_North,1055,Edgecliff Station,539,55
train,20200825,Parramatta Station_North,1055,Edmonson Park,3865,92
train,20200825,Parramatta Station_North,1055,Emu Plains Station_South,4924,69
train,20200825,Parramatta Station_North,1055,Fairfield Station_West,3456,236
train,20200825,Parramatta Station_North,1055,Flemington Markets_Flemington Station,961,134
train,20200825,Parramatta Station_North,1055,Glenfield Station_North,3277,105
train,20200825,Parramatta Station_North,1055,Granville Station_South,1224,484
train,20200825,Parramatta Station_North,1055,Guildford Station_West,1267,175
train,20200825,Parramatta Station_North,1055,Homebush Station_North,963,87
train,20200825,Parramatta Station_North,1055,Ingleburn Industrial Estate_North Eastern End_Ingleburn Station,3247,48
train,20200825,Parramatta Station_North,1055,Kingsgate Shopping Centre,171,97
train,20200825,Parramatta Station_North,1055,Kingswood Station_South,4951,130
train,20200825,Parramatta Station_North,1055,Kogarah Station_East,2736,77
train,20200825,Parramatta Station_North,1055,Lakemba Station_South,2535,62
